2.700000e-001	-6.939710e-002	-5.138875e-001	-1.899620e+000
2.710000e-001	-6.991194e-002	-5.157870e-001	-1.899552e+000
2.720000e-001	-7.042868e-002	-5.176866e-001	-1.899483e+000
2.730000e-001	-7.094731e-002	-5.195860e-001	-1.899413e+000
2.740000e-001	-7.146785e-002	-5.214854e-001	-1.899343e+000
2.750000e-001	-7.199028e-002	-5.233847e-001	-1.899272e+000
2.760000e-001	-7.251462e-002	-5.252839e-001	-1.899200e+000
2.770000e-001	-7.304085e-002	-5.271831e-001	-1.899127e+000
2.780000e-001	-7.356898e-002	-5.290822e-001	-1.899053e+000
2.790000e-001	-7.409901e-002	-5.309812e-001	-1.898979e+000
2.800000e-001	-7.463095e-002	-5.328801e-001	-1.898903e+000
2.810000e-001	-7.516478e-002	-5.347790e-001	-1.898827e+000
2.820000e-001	-7.570050e-002	-5.366778e-001	-1.898750e+000
2.830000e-001	-7.623813e-002	-5.385765e-001	-1.898673e+000
2.840000e-001	-7.677766e-002	-5.404751e-001	-1.898594e+000
2.850000e-001	-7.731908e-002	-5.423737e-001	-1.898515e+000
2.860000e-001	-7.786240e-002	-5.442722e-001	-1.898435e+000
2.870000e-001	-7.840763e-002	-5.461706e-001	-1.898354e+000
2.880000e-001	-7.895475e-002	-5.480689e-001	-1.898272e+000
2.890000e-001	-7.950376e-002	-5.499671e-001	-1.898189e+000
2.900000e-001	-8.005468e-002	-5.518653e-001	-1.898105e+000
2.910000e-001	-8.060749e-002	-5.537633e-001	-1.898021e+000
2.920000e-001	-8.116221e-002	-5.556613e-001	-1.897936e+000
2.930000e-001	-8.171882e-002	-5.575592e-001	-1.897849e+000
2.940000e-001	-8.227732e-002	-5.594570e-001	-1.897762e+000
2.950000e-001	-8.283773e-002	-5.613547e-001	-1.897674e+000
2.960000e-001	-8.340003e-002	-5.632523e-001	-1.897585e+000
2.970000e-001	-8.396423e-002	-5.651499e-001	-1.897496e+000
2.980000e-001	-8.453033e-002	-5.670473e-001	-1.897405e+000
2.990000e-001	-8.509833e-002	-5.689447e-001	-1.897313e+000
